t,ch1,ch2,ch3
6.33E-07,-0.01469,-4.3375492,0.015415019
6.35E-07,0.001217,-4.3375492,0.035177864
6.37E-07,-0.00666,-4.3375492,0.0075098816
6.39E-07,0.001217,-4.3375492,0.011462451
6.41E-07,-0.01469,-4.1794467,0.0075098816
6.43E-07,0.001217,-4.0213437,0.0035573123
6.45E-07,-0.00666,-4.0213437,0.0035573123
6.47E-07,-0.02256,-4.1794467,0.027272727
6.49E-07,-0.00666,-3.8632412,0.0075098816
6.51E-07,0.009091,-3.8632412,0.011462451
6.53E-07,-0.00666,-3.5470355,0.0035573123
6.55E-07,0.001217,-3.8632412,-0.00039525691
6.57E-07,-0.01469,-3.7051384,-0.00039525691
6.59E-07,-0.03043,-3.8632412,0.015415019
6.61E-07,0.001217,-4.0213437,-0.00039525691
6.63E-07,-0.00666,-3.8632412,0.015415019
6.65E-07,-0.00666,-4.1794467,0.011462451
6.67E-07,0.001217,-4.0213437,0.0075098816
6.69E-07,-0.00666,-3.8632412,0.011462451
6.71E-07,0.001217,-3.8632412,0.019367589
6.73E-07,-0.02256,-3.8632412,-0.0043478259
6.75E-07,-0.02256,-3.7051384,0.0075098816
6.77E-07,0.024839,-3.7051384,0.0075098816
6.79E-07,-0.02256,-3.7051384,0.011462451
6.81E-07,-0.01469,-3.0727272,0.0035573123
6.83E-07,-0.00666,-3.7051384,0.019367589
6.85E-07,-0.01469,-3.5470355,0.0075098816
6.87E-07,-0.00666,-3.3889327,0.0075098816
6.89E-07,-0.02256,-3.23083,0.0075098816
6.91E-07,0.001217,-3.23083,0.011462451
6.93E-07,-0.01469,-3.0727272,0.011462451
6.95E-07,-0.01469,-3.23083,0.015415019
6.97E-07,0.016965,-3.23083,-0.0043478259
6.99E-07,0.009091,-2.9146245,0.011462451
7.01E-07,-0.02256,-3.0727272,-0.00039525691
7.03E-07,0.009091,-2.9146245,0.0035573123
7.05E-07,-0.03043,-2.7565217,-0.00039525691
7.07E-07,-0.00666,-3.0727272,-0.00039525691
7.09E-07,-0.02256,-2.7565217,-0.012252964
7.11E-07,-0.01469,-2.7565217,-0.0083003957
7.13E-07,-0.01469,-2.9146245,-0.016205534
7.15E-07,-0.00666,-2.7565217,-0.016205534
7.17E-07,-0.01469,-2.7565217,-0.0043478259
7.19E-07,-0.02256,-2.9146245,-0.020158103
7.21E-07,-0.00666,-2.598419,-0.024110671
7.23E-07,-0.01469,-2.7565217,-0.016205534
7.25E-07,0.001217,-2.598419,-0.020158103
7.27E-07,0.001217,-2.7565217,-0.020158103
7.29E-07,0.001217,-2.598419,-0.0083003957
7.31E-07,0.009091,-2.4403162,-0.016205534
7.33E-07,0.009091,-2.4403162,-0.016205534
7.35E-07,0.001217,-2.2822134,-0.020158103
7.37E-07,0.001217,-2.2822134,-0.016205534
7.39E-07,-0.02256,-2.4403162,-0.024110671
7.41E-07,-0.01469,-2.1241107,-0.012252964
7.43E-07,-0.02256,-2.1241107,-0.012252964
7.45E-07,-0.00666,-2.1241107,-0.020158103
7.47E-07,-0.02256,-1.9660079,-0.0043478259
7.49E-07,-0.01469,-1.9660079,-0.0083003957
7.51E-07,-0.02256,-1.9660079,-0.0043478259
7.53E-07,0.001217,-2.1241107,0.0075098816
7.55E-07,0.040742,-1.9660079,-0.0043478259
7.57E-07,-0.01469,-1.6498023,-0.0043478259
7.59E-07,-0.01469,-1.9660079,-0.0043478259
7.61E-07,-0.02256,-1.8079052,-0.0043478259
7.63E-07,-0.01469,-1.8079052,-0.00039525691
7.65E-07,0.024839,-1.6498023,-0.0043478259
7.67E-07,-0.00666,-1.4916996,-0.0043478259
7.69E-07,-0.00666,-1.3335968,-0.0043478259
7.71E-07,0.024839,-1.4916996,-0.0083003957
7.73E-07,-0.02256,-1.3335968,-0.0083003957
7.75E-07,-0.02256,-1.1754941,-0.0083003957
7.77E-07,0.009091,-1.3335968,-0.0083003957
7.79E-07,-0.02256,-1.3335968,-0.0043478259
7.81E-07,-0.00666,-1.1754941,-0.0083003957
7.83E-07,0.001217,-1.3335968,-0.012252964
7.85E-07,0.001217,-1.3335968,-0.0083003957
7.87E-07,0.001217,-1.3335968,-0.016205534
7.89E-07,-0.01469,-1.1754941,-0.016205534
7.91E-07,-0.02256,-1.1754941,-0.024110671
7.93E-07,0.001217,-0.85928851,-0.016205534
7.95E-07,-0.01469,-1.3335968,-0.020158103
7.97E-07,-0.01469,-0.85928851,-0.028063241
7.99E-07,-0.01469,-1.1754941,-0.012252964
8.01E-07,-0.01469,-0.85928851,-0.024110671
8.03E-07,-0.02256,-0.85928851,-0.0083003957
8.05E-07,0.001217,-1.0173913,-0.016205534
8.07E-07,-0.00666,-0.70118576,-0.012252964
8.09E-07,-0.03043,-0.85928851,-0.012252964
8.11E-07,0.001217,-0.70118576,-0.016205534
8.13E-07,-0.00666,-0.85928851,-0.0083003957
8.15E-07,-0.00666,-0.70118576,-0.0083003957
8.17E-07,-0.03043,-0.54308301,-0.012252964
8.19E-07,-0.01469,-0.70118576,-0.012252964
8.21E-07,0.016965,-0.54308301,-0.0083003957
8.23E-07,-0.00666,-0.38498023,-0.012252964
8.25E-07,0.001217,-0.85928851,-0.012252964
8.27E-07,-0.00666,-0.38498023,-0.0083003957
8.29E-07,0.001217,-0.54308301,-0.012252964
8.31E-07,0.009091,-0.54308301,-0.012252964
8.33E-07,0.001217,-0.22687747,-0.0043478259
8.35E-07,-0.00666,-0.22687747,-0.0043478259
8.37E-07,0.009091,-0.38498023,-0.0083003957
8.39E-07,0.009091,-0.38498023,-0.00039525691
8.41E-07,0.016965,-0.38498023,-0.0043478259
8.43E-07,0.009091,-0.38498023,-0.00039525691
8.45E-07,-0.02256,-0.22687747,-0.0043478259
8.47E-07,0.001217,-0.22687747,-0.00039525691
8.49E-07,-0.02256,0.089328066,0.0035573123
8.51E-07,-0.02256,-0.0687747,0.0035573123
8.53E-07,-0.01469,-0.38498023,0.0035573123
8.55E-07,0.001217,-0.38498023,0.0035573123
8.57E-07,0.016965,-0.38498023,0.0035573123
8.59E-07,0.001217,-0.0687747,0.0075098816
8.61E-07,-0.02256,-0.22687747,0.0075098816
8.63E-07,0.001217,-0.0687747,0.0075098816
8.65E-07,-0.01469,-0.0687747,0.011462451
8.67E-07,-0.03043,-0.0687747,0.015415019
8.69E-07,-0.00666,0.089328066,0.0075098816
8.71E-07,0.016965,-0.0687747,0.0075098816
8.73E-07,-0.01469,0.24743083,0.015415019
8.75E-07,-0.02256,0.24743083,0.011462451
8.77E-07,-0.02256,0.089328066,0.0035573123
8.79E-07,-0.00666,-0.0687747,-0.00039525691
8.81E-07,0.016965,0.089328066,0.011462451
8.83E-07,-0.03043,-0.0687747,0.011462451
8.85E-07,-0.01469,0.24743083,0.0035573123
8.87E-07,-0.02256,0.24743083,0.0035573123
8.89E-07,0.001217,0.40553358,-0.00039525691
8.91E-07,-0.03043,0.40553358,0.011462451
8.93E-07,-0.01469,0.089328066,0.0075098816
8.95E-07,-0.00666,0.24743083,-0.00039525691
8.97E-07,-0.02256,0.40553358,-0.00039525691
8.99E-07,0.009091,0.40553358,0.0035573123
9.01E-07,-0.00666,0.089328066,-0.0043478259
9.03E-07,-0.00666,0.40553358,-0.00039525691
9.05E-07,0.016965,0.24743083,-0.0043478259
9.07E-07,-0.01469,0.40553358,-0.00039525691
9.09E-07,-0.01469,0.24743083,-0.00039525691
9.11E-07,-0.03043,0.40553358,0.0035573123
9.13E-07,-0.00666,0.56363636,0.0035573123
9.15E-07,0.001217,0.24743083,-0.00039525691
9.17E-07,-0.00666,0.40553358,-0.00039525691
9.19E-07,-0.01469,0.40553358,-0.00039525691
9.21E-07,0.009091,0.56363636,0.0035573123
9.23E-07,0.001217,0.56363636,0.011462451
9.25E-07,-0.00666,0.56363636,0.0035573123
9.27E-07,-0.00666,0.56363636,0.0075098816
9.29E-07,-0.00666,0.40553358,0.0075098816
9.31E-07,0.009091,0.56363636,0.011462451
9.33E-07,-0.01469,0.56363636,0.011462451
9.35E-07,0.009091,0.40553358,0.0075098816
9.37E-07,0.001217,0.72173911,-0.00039525691
9.39E-07,-0.02256,0.56363636,-0.00039525691
9.41E-07,-0.03043,0.40553358,0.0075098816
9.43E-07,-0.01469,0.40553358,0.015415019
9.45E-07,0.001217,0.72173911,0.015415019
9.47E-07,0.001217,0.72173911,0.015415019
9.49E-07,-0.00666,0.72173911,0.0075098816
9.51E-07,-0.02256,0.56363636,0.011462451
9.53E-07,-0.01469,0.56363636,0.0075098816
9.55E-07,-0.02256,0.56363636,0.0035573123
9.57E-07,0.016965,0.56363636,0.0075098816
9.59E-07,-0.01469,0.56363636,0.0035573123
9.61E-07,0.009091,0.56363636,0.011462451
9.63E-07,0.001217,0.40553358,0.015415019
9.65E-07,-0.01469,0.72173911,0.0035573123
9.67E-07,-0.01469,0.56363636,0.0035573123
9.69E-07,-0.00666,0.72173911,-0.00039525691
9.71E-07,-0.01469,0.56363636,-0.0083003957
9.73E-07,0.016965,0.72173911,-0.00039525691
9.75E-07,0.016965,0.56363636,0.0035573123
9.77E-07,0.001217,0.56363636,0.0035573123
9.79E-07,0.009091,0.72173911,-0.00039525691
9.81E-07,-0.00666,0.56363636,0.0035573123
9.83E-07,-0.01469,0.72173911,0.0075098816
9.85E-07,-0.00666,0.72173911,0.0075098816
9.87E-07,-0.01469,0.56363636,0.0035573123
9.89E-07,0.001217,0.56363636,-0.0043478259
9.91E-07,0.009091,0.56363636,0.0035573123
9.93E-07,-0.02256,0.72173911,-0.0043478259
9.95E-07,0.016965,0.72173911,0.0035573123
9.97E-07,-0.00666,0.56363636,-0.00039525691
9.99E-07,-0.01469,0.40553358,-0.00039525691
1.00E-06,0.001217,0.72173911,0.0035573123
1.00E-06,0.016965,0.72173911,0.0075098816
1.01E-06,0.001217,0.72173911,-0.00039525691
1.01E-06,-0.00666,0.72173911,0.0035573123
1.01E-06,-0.00666,0.56363636,0.0075098816
1.01E-06,-0.00666,0.87984192,-0.00039525691
1.01E-06,0.009091,0.72173911,0.0035573123
1.02E-06,-0.01469,0.56363636,-0.00039525691
1.02E-06,-0.00666,0.72173911,0.0075098816
1.02E-06,-0.00666,0.56363636,0.0035573123
1.02E-06,0.001217,0.72173911,0.0035573123
1.02E-06,-0.02256,0.56363636,0.0035573123
1.03E-06,-0.00666,0.72173911,0.0035573123
1.03E-06,-0.00666,0.40553358,-0.00039525691
1.03E-06,-0.02256,0.40553358,0.0035573123
1.03E-06,0.009091,0.40553358,0.0075098816
1.03E-06,-0.01469,0.56363636,0.0035573123
1.04E-06,0.024839,0.72173911,0.0035573123
1.04E-06,-0.01469,0.40553358,0.0075098816
1.04E-06,-0.01469,0.40553358,-0.00039525691
1.04E-06,-0.02256,0.56363636,0.011462451
1.04E-06,0.016965,0.56363636,0.0075098816
1.05E-06,0.009091,0.56363636,0.0035573123
1.05E-06,0.009091,0.72173911,0.011462451
1.05E-06,0.016965,0.56363636,0.0075098816
1.05E-06,-0.00666,0.56363636,-0.00039525691
1.05E-06,-0.01469,0.40553358,0.0075098816
1.06E-06,-0.00666,0.40553358,0.0035573123
1.06E-06,-0.01469,0.40553358,-0.00039525691
1.06E-06,-0.00666,0.56363636,-0.0083003957
1.06E-06,-0.02256,0.40553358,0.0035573123
1.06E-06,0.001217,0.40553358,-0.0083003957
1.07E-06,0.009091,0.40553358,-0.0043478259
1.07E-06,0.001217,0.56363636,-0.0043478259
1.07E-06,0.009091,0.56363636,-0.0043478259
1.07E-06,0.001217,0.56363636,-0.00039525691
1.07E-06,0.016965,0.56363636,-0.00039525691
1.08E-06,0.009091,0.40553358,-0.0083003957
1.08E-06,-0.01469,0.40553358,-0.0043478259
1.08E-06,-0.01469,0.40553358,-0.0083003957
1.08E-06,0.001217,0.24743083,-0.012252964
1.08E-06,-0.03043,0.40553358,-0.0043478259
1.09E-06,-0.00666,0.40553358,-0.016205534
1.09E-06,-0.02256,0.089328066,-0.0083003957
1.09E-06,0.001217,0.40553358,-0.0083003957
1.09E-06,0.016965,0.089328066,-0.016205534
1.09E-06,-0.02256,0.089328066,-0.012252964
1.10E-06,-0.00666,0.40553358,-0.0083003957
1.10E-06,0.016965,0.089328066,-0.0083003957
1.10E-06,-0.00666,0.089328066,-0.0083003957
1.10E-06,-0.01469,0.089328066,-0.0083003957
1.10E-06,0.001217,0.24743083,-0.0043478259
1.11E-06,-0.00666,0.24743083,-0.00039525691
1.11E-06,0.009091,-0.0687747,-0.0043478259
1.11E-06,-0.03043,0.089328066,-0.0043478259
1.11E-06,-0.03043,-0.0687747,-0.00039525691
1.11E-06,-0.01469,0.089328066,-0.0043478259
1.12E-06,0.009091,0.24743083,0.0075098816
1.12E-06,-0.01469,0.089328066,-0.00039525691
1.12E-06,-0.03043,0.24743083,0.0035573123
1.12E-06,-0.01469,0.089328066,-0.0043478259
1.12E-06,-0.02256,0.089328066,-0.00039525691
1.13E-06,-0.00666,0.089328066,0.0075098816
1.13E-06,0.001217,0.089328066,0.0035573123
1.13E-06,0.016965,0.089328066,-0.00039525691
1.13E-06,-0.02256,0.089328066,0.0035573123
1.13E-06,-0.00666,0.24743083,-0.0043478259
1.14E-06,-0.00666,0.089328066,-0.00039525691
1.14E-06,0.016965,0.24743083,0.0075098816
1.14E-06,0.016965,0.24743083,-0.00039525691
1.14E-06,-0.00666,0.089328066,0.0035573123
1.14E-06,-0.00666,-0.0687747,-0.0043478259
1.15E-06,-0.00666,0.089328066,-0.0083003957
1.15E-06,-0.00666,-0.0687747,-0.0083003957
1.15E-06,-0.00666,0.089328066,-0.00039525691
1.15E-06,-0.00666,-0.0687747,-0.00039525691
1.15E-06,0.016965,0.089328066,-0.0083003957
1.16E-06,-0.01469,-0.0687747,-0.00039525691
1.16E-06,-0.00666,-0.0687747,-0.012252964
1.16E-06,-0.00666,-0.22687747,-0.0043478259
1.16E-06,-0.00666,-0.22687747,-0.0083003957
1.16E-06,-0.01469,-0.38498023,-0.0043478259
1.17E-06,0.016965,-0.22687747,-0.0083003957
1.17E-06,0.016965,-0.0687747,-0.0043478259
1.17E-06,0.016965,-0.0687747,-0.0083003957
1.17E-06,-0.01469,0.089328066,-0.00039525691
1.17E-06,-0.01469,-0.22687747,-0.0043478259
1.18E-06,0.009091,-0.22687747,-0.0043478259
1.18E-06,0.016965,-0.22687747,-0.0083003957
1.18E-06,-0.01469,-0.0687747,-0.0083003957
1.18E-06,-0.02256,-0.0687747,-0.0043478259
1.18E-06,-0.02256,-0.0687747,-0.00039525691
1.19E-06,0.001217,-0.38498023,-0.0083003957
1.19E-06,-0.01469,-0.0687747,-0.0043478259
1.19E-06,-0.01469,-0.0687747,-0.0083003957
1.19E-06,-0.01469,0.089328066,-0.0043478259
1.19E-06,0.016965,-0.38498023,-0.0043478259
1.20E-06,-0.01469,-0.38498023,-0.0043478259
1.20E-06,-0.00666,-0.0687747,-0.00039525691
1.20E-06,-0.02256,-0.0687747,-0.00039525691
1.20E-06,-0.00666,-0.0687747,0.0075098816
1.20E-06,-0.02256,-0.22687747,-0.0043478259
1.21E-06,-0.00666,-0.22687747,-0.0043478259
1.21E-06,-0.00666,-0.0687747,-0.00039525691
1.21E-06,-0.02256,-0.0687747,0.0035573123
1.21E-06,0.001217,-0.38498023,0.0075098816
1.21E-06,-0.00666,-0.54308301,-0.0083003957
1.22E-06,-0.03043,-0.38498023,0.0075098816
1.22E-06,0.009091,-0.22687747,0.0035573123
1.22E-06,0.009091,-0.54308301,-0.00039525691
1.22E-06,-0.00666,-0.38498023,0.011462451
1.22E-06,-0.00666,-0.22687747,0.0075098816
1.23E-06,-0.00666,-0.22687747,-0.00039525691
1.23E-06,-0.03043,-0.22687747,-0.00039525691
1.23E-06,-0.00666,-0.38498023,0.0035573123
1.23E-06,-0.01469,-0.38498023,0.0075098816
1.23E-06,-0.02256,-0.22687747,0.0035573123
1.24E-06,-0.01469,-0.22687747,0.0035573123
1.24E-06,-0.01469,-0.38498023,0.015415019
1.24E-06,-0.01469,-0.22687747,0.0075098816
1.24E-06,-0.00666,-0.22687747,0.0035573123
1.24E-06,0.001217,-0.38498023,0.0035573123
1.25E-06,-0.00666,-0.22687747,0.0075098816
1.25E-06,-0.00666,-0.22687747,0.0035573123
1.25E-06,0.009091,-0.0687747,0.0035573123
1.25E-06,-0.02256,-0.0687747,0.0075098816
1.25E-06,0.001217,-0.54308301,0.0035573123
1.26E-06,-0.00666,0.089328066,0.0035573123
1.26E-06,-0.00666,-0.38498023,0.0035573123
1.26E-06,0.016965,-0.22687747,-0.00039525691
1.26E-06,-0.02256,-0.38498023,0.0075098816
1.26E-06,-0.02256,-0.0687747,-0.00039525691
1.27E-06,0.009091,-0.0687747,-0.00039525691
1.27E-06,-0.00666,-0.38498023,0.0075098816
1.27E-06,-0.02256,-0.22687747,-0.00039525691
1.27E-06,0.001217,-0.54308301,0.0035573123
1.27E-06,-0.00666,-0.38498023,0.0075098816
1.28E-06,0.001217,-0.38498023,0.0035573123
1.28E-06,-0.00666,-0.22687747,-0.00039525691
1.28E-06,-0.02256,-0.22687747,-0.00039525691
1.28E-06,-0.00666,-0.38498023,-0.00039525691
1.28E-06,0.009091,-0.38498023,0.019367589
1.29E-06,0.009091,-0.22687747,0.0075098816
1.29E-06,-0.01469,-0.22687747,0.015415019
1.29E-06,0.009091,-0.0687747,0.0075098816
1.29E-06,-0.00666,-0.22687747,0.0035573123
1.29E-06,0.016965,-0.38498023,0.011462451
1.30E-06,0.009091,-0.22687747,0.011462451
1.30E-06,-0.01469,-0.22687747,0.015415019
1.30E-06,0.009091,0.089328066,0.015415019
1.30E-06,-0.01469,-0.22687747,0.0075098816
1.30E-06,-0.02256,-0.0687747,0.0075098816
1.31E-06,-0.01469,-0.38498023,0.0075098816
1.31E-06,-0.01469,-0.0687747,0.019367589
1.31E-06,-0.00666,-0.22687747,0.019367589
1.31E-06,-0.02256,-0.22687747,0.019367589
1.31E-06,-0.02256,-0.38498023,0.011462451
1.32E-06,-0.01469,-0.22687747,0.015415019
1.32E-06,0.016965,-0.38498023,0.011462451
1.32E-06,-0.00666,-0.22687747,0.011462451
1.32E-06,-0.02256,-0.22687747,0.0075098816
1.32E-06,-0.03043,-0.22687747,0.0075098816
1.33E-06,0.001217,-0.38498023,0.0075098816
1.33E-06,0.024839,-0.0687747,0.0075098816
1.33E-06,0.001217,-0.0687747,0.0075098816
1.33E-06,0.001217,-0.38498023,0.0035573123
1.33E-06,-0.02256,-0.0687747,0.0075098816
1.34E-06,-0.02256,-0.22687747,0.0035573123
1.34E-06,-0.00666,-0.22687747,0.0035573123
1.34E-06,0.009091,-0.0687747,-0.00039525691
1.34E-06,-0.03043,-0.0687747,-0.0043478259
1.34E-06,0.016965,-0.38498023,-0.00039525691
1.35E-06,0.001217,-0.22687747,0.0035573123
1.35E-06,-0.05421,-0.22687747,0.0035573123
1.35E-06,-0.02256,-0.38498023,0.0035573123
1.35E-06,0.009091,-0.22687747,0.0075098816
1.35E-06,-0.00666,-0.0687747,0.0035573123
1.36E-06,-0.00666,0.089328066,0.0035573123
1.36E-06,0.009091,-0.0687747,0.0035573123
1.36E-06,-0.00666,-0.38498023,0.0035573123
1.36E-06,-0.01469,-0.0687747,0.0075098816
1.36E-06,-0.02256,-0.0687747,-0.00039525691
1.37E-06,0.001217,0.089328066,0.0035573123
1.37E-06,-0.00666,0.089328066,0.0035573123
1.37E-06,-0.00666,-0.22687747,0.0035573123
1.37E-06,-0.00666,-0.0687747,0.011462451
1.37E-06,0.024839,-0.0687747,-0.00039525691
1.38E-06,-0.02256,-0.0687747,0.0075098816
1.38E-06,0.001217,-0.22687747,0.0035573123
1.38E-06,-0.02256,-0.0687747,0.0035573123
1.38E-06,0.001217,-0.0687747,0.011462451
1.38E-06,-0.02256,0.089328066,0.0035573123
1.39E-06,-0.02256,0.24743083,0.0035573123
1.39E-06,-0.01469,-0.0687747,0.0035573123
1.39E-06,-0.01469,-0.0687747,0.0035573123
1.39E-06,0.001217,-0.22687747,0.015415019
1.39E-06,0.001217,0.24743083,0.011462451
1.40E-06,0.001217,0.089328066,0.0075098816
1.40E-06,-0.00666,-0.0687747,0.0035573123
1.40E-06,-0.03043,-0.0687747,0.0075098816
1.40E-06,0.009091,0.24743083,-0.0043478259
1.40E-06,-0.00666,0.089328066,0.0075098816
1.41E-06,-0.00666,-0.0687747,-0.00039525691
1.41E-06,0.001217,-0.0687747,0.0035573123
1.41E-06,0.009091,-0.0687747,0.0075098816
1.41E-06,0.001217,-0.0687747,0.0035573123
1.41E-06,-0.02256,-0.0687747,-0.00039525691
1.42E-06,-0.01469,0.089328066,-0.0043478259
1.42E-06,0.024839,-0.0687747,0.0035573123
1.42E-06,-0.03043,0.089328066,-0.00039525691
1.42E-06,-0.02256,0.089328066,-0.00039525691
1.42E-06,-0.00666,0.40553358,-0.00039525691
1.43E-06,-0.00666,0.40553358,-0.00039525691
1.43E-06,-0.00666,-0.0687747,0.0035573123
1.43E-06,-0.03043,0.089328066,-0.00039525691
1.43E-06,-0.00666,-0.0687747,-0.00039525691
1.43E-06,0.009091,0.24743083,-0.0043478259
1.44E-06,-0.01469,0.40553358,-0.00039525691
1.44E-06,-0.00666,-0.0687747,-0.0083003957
1.44E-06,-0.02256,0.24743083,-0.0043478259
1.44E-06,-0.01469,0.089328066,-0.016205534
1.44E-06,-0.03043,0.089328066,-0.0043478259
1.45E-06,-0.02256,0.24743083,0.0035573123
1.45E-06,-0.00666,-0.22687747,0.0035573123
1.45E-06,-0.01469,-0.0687747,0.0035573123
1.45E-06,-0.00666,0.089328066,-0.0083003957
1.45E-06,-0.01469,-0.0687747,-0.00039525691
1.46E-06,-0.01469,0.089328066,-0.0043478259
1.46E-06,-0.01469,0.089328066,-0.00039525691
1.46E-06,-0.01469,0.089328066,-0.0083003957
1.46E-06,-0.00666,0.089328066,-0.00039525691
1.46E-06,0.001217,0.24743083,0.0035573123
1.47E-06,-0.00666,-0.0687747,-0.0043478259
1.47E-06,-0.02256,-0.0687747,-0.0043478259
1.47E-06,0.009091,0.24743083,0.0075098816
1.47E-06,-0.03043,-0.0687747,-0.0083003957
1.47E-06,-0.00666,-0.0687747,-0.00039525691
1.48E-06,-0.00666,-0.0687747,-0.0043478259
1.48E-06,-0.01469,0.089328066,-0.0083003957
1.48E-06,-0.01469,0.24743083,0.0035573123
1.48E-06,0.001217,0.24743083,0.0035573123
1.48E-06,0.001217,-0.0687747,-0.00039525691
1.49E-06,0.009091,-0.0687747,0.0035573123
1.49E-06,-0.01469,0.24743083,-0.00039525691
1.49E-06,-0.00666,0.089328066,-0.00039525691
1.49E-06,-0.01469,0.24743083,0.0035573123
1.49E-06,-0.02256,0.089328066,0.0035573123
1.50E-06,0.001217,0.24743083,0.0035573123
1.50E-06,-0.02256,0.089328066,0.0035573123
1.50E-06,-0.00666,0.24743083,-0.0043478259
1.50E-06,0.016965,0.24743083,-0.00039525691
1.50E-06,-0.00666,0.089328066,0.0035573123
1.51E-06,0.001217,0.089328066,-0.00039525691
1.51E-06,-0.00666,0.089328066,-0.0043478259
1.51E-06,-0.03043,0.089328066,0.0035573123
1.51E-06,0.001217,0.089328066,-0.00039525691
1.51E-06,-0.00666,0.089328066,-0.0043478259
1.52E-06,0.001217,-0.0687747,-0.00039525691
1.52E-06,-0.02256,0.089328066,-0.0043478259
1.52E-06,0.001217,0.089328066,0.0035573123
1.52E-06,-0.00666,-0.0687747,-0.0083003957
1.52E-06,0.009091,0.24743083,-0.0043478259
1.53E-06,0.024839,0.089328066,-0.012252964
1.53E-06,-0.03043,-0.22687747,-0.0043478259
1.53E-06,0.009091,0.40553358,-0.0043478259
1.53E-06,0.001217,-0.0687747,0.0035573123
1.53E-06,0.001217,-0.22687747,-0.00039525691
1.54E-06,-0.02256,-0.0687747,-0.00039525691
1.54E-06,0.001217,-0.0687747,-0.0043478259
1.54E-06,-0.01469,0.24743083,-0.0043478259
1.54E-06,-0.00666,-0.0687747,-0.00039525691
1.54E-06,-0.00666,0.089328066,-0.0083003957
1.55E-06,0.001217,0.40553358,-0.00039525691
1.55E-06,-0.01469,0.089328066,-0.0043478259
1.55E-06,-0.01469,0.089328066,-0.00039525691
1.55E-06,-0.01469,0.089328066,-0.00039525691
1.55E-06,-0.02256,0.089328066,-0.00039525691
1.56E-06,-0.01469,0.24743083,-0.00039525691
1.56E-06,-0.03043,0.089328066,-0.0043478259
1.56E-06,-0.00666,-0.0687747,-0.0043478259
1.56E-06,0.001217,0.089328066,0.011462451
1.56E-06,-0.01469,0.24743083,0.0035573123
1.57E-06,-0.02256,-0.0687747,0.0035573123
1.57E-06,-0.02256,-0.0687747,-0.0043478259
1.57E-06,-0.00666,-0.0687747,0.0035573123
1.57E-06,0.001217,0.089328066,-0.0043478259
1.57E-06,-0.01469,0.089328066,0.0035573123
1.58E-06,-0.02256,0.089328066,0.0035573123
1.58E-06,-0.02256,0.089328066,-0.0043478259
1.58E-06,0.009091,-0.0687747,0.0075098816
1.58E-06,-0.02256,-0.0687747,-0.0043478259
1.58E-06,0.024839,0.089328066,-0.0043478259
1.59E-06,-0.02256,-0.22687747,-0.00039525691
1.59E-06,-0.02256,-0.0687747,0.0035573123
1.59E-06,-0.00666,-0.0687747,0.0035573123
1.59E-06,0.001217,0.24743083,0.0075098816
1.59E-06,-0.01469,0.089328066,0.011462451
1.60E-06,0.016965,-0.0687747,-0.00039525691
1.60E-06,-0.01469,0.089328066,-0.00039525691
1.60E-06,0.016965,0.089328066,-0.00039525691
1.60E-06,0.001217,-0.0687747,-0.0043478259
1.60E-06,0.009091,0.089328066,-0.00039525691
1.61E-06,-0.00666,0.24743083,-0.0043478259
1.61E-06,-0.02256,0.089328066,-0.0043478259
1.61E-06,0.009091,-0.0687747,-0.0043478259
1.61E-06,-0.00666,0.089328066,-0.0043478259
1.61E-06,0.001217,0.089328066,-0.0043478259
1.62E-06,0.009091,0.24743083,0.0075098816
1.62E-06,-0.03043,-0.0687747,-0.0043478259
1.62E-06,-0.01469,0.24743083,-0.0043478259